size	library	time
82x82	pydct	2,2393839270000058
82x82	scipy	0,0009627830000340509
82x82	pydct	2,293932770999959
82x82	scipy	0,0009210649999999987
82x82	pydct	2,213826546000007
82x82	scipy	0,0010103729999855204
82x82	pydct	2,256359462999967
82x82	scipy	0,0008713930000112668
82x82	pydct	2,219869676999963
82x82	scipy	0,0008986349999986487
82x82	pydct	2,2365124290000153
82x82	scipy	0,0008961600000247927
82x82	pydct	2,2497700430000123
82x82	scipy	0,0008583500000440836
82x82	pydct	2,2441902230000323
82x82	scipy	0,0009645299999760937
82x82	pydct	2,206406764999997
83x83	scipy	0,0017872340000053555
83x83	pydct	2,3153464320000126
83x83	scipy	0,0017670969999699082
83x83	pydct	2,2755907160000106
83x83	scipy	0,0016205640000066523
83x83	pydct	2,308566045999953
83x83	scipy	0,0018102959999737323
83x83	pydct	2,287348322000014
83x83	scipy	0,0020068229999878895
83x83	pydct	2,2995547810000403
83x83	scipy	0,0017756489999669611
83x83	pydct	2,28158903100001
83x83	scipy	0,001669605000017782
83x83	pydct	2,317538689999992
83x83	scipy	0,0017243469999925765
83x83	pydct	2,272421398000006
83x83	scipy	0,0018799860000058288
83x83	pydct	2,2518411429999787
83x83	scipy	0,001802221999980702
83x83	pydct	2,2781840970000076
84x84	scipy	0,0008239789999606728
84x84	pydct	2,3637052199999857
84x84	scipy	0,0005168600000047263
84x84	pydct	2,420637183999986
84x84	scipy	0,0006719120000298062
84x84	pydct	2,380940398000007
84x84	scipy	0,0004997789999947599
84x84	pydct	2,3731727339999793
84x84	scipy	0,000440156999957253
84x84	pydct	2,418489978000025
84x84	scipy	0,0005497070000046733
84x84	pydct	2,420551506000038
84x84	scipy	0,0005488670000204365
84x84	pydct	2,3990956330000017
84x84	scipy	0,00043942600007085275
84x84	pydct	2,3887883820000297
84x84	scipy	0,0004807700000810655
84x84	pydct	2,4466938150000033
84x84	scipy	0,000589677999982996
84x84	pydct	2,402307145000009
85x85	scipy	0,0004876269999840588
85x85	pydct	2,475028574000021
85x85	scipy	0,0005386950000456636
85x85	pydct	2,511615773000017
85x85	scipy	0,0005101720000766363
85x85	pydct	2,5014623889999257
85x85	scipy	0,0005768949999946926
85x85	pydct	2,478065985999933
85x85	scipy	0,0005042139999886786
85x85	pydct	2,4488348029999543
85x85	scipy	0,0006393280000338564
85x85	pydct	2,461747994999996
85x85	scipy	0,0006355100000519087
85x85	pydct	2,511012625000035
85x85	scipy	0,0005673509999724047
85x85	pydct	2,433008844000028
85x85	scipy	0,0005843810000669691
85x85	pydct	2,4470930129999715
85x85	scipy	0,0005912470001021575
85x85	pydct	2,478706433999946
86x86	scipy	0,0010817630000019562
86x86	pydct	2,5382152669999414
86x86	scipy	0,0010808990000441554
86x86	pydct	2,540613824999923
86x86	scipy	0,001004288999979508
86x86	pydct	2,5451060810000854
86x86	scipy	0,0009981440000501607
86x86	pydct	2,5465591440000708
86x86	scipy	0,0010591290000547815
86x86	pydct	2,5424243989999695
86x86	scipy	0,0010041269999874203
86x86	pydct	2,6311663750000207
86x86	scipy	0,0009854350000750856
86x86	pydct	2,4871164749999934
86x86	scipy	0,0009951060000048528
86x86	pydct	2,4993335840000555
86x86	scipy	0,0012253909999344614
86x86	pydct	2,5376217609999685
86x86	scipy	0,0009365270000216697
86x86	pydct	2,4800482399999737
87x87	scipy	0,0007210019999774886
87x87	pydct	2,5678753339999503
87x87	scipy	0,0008557229999723859
87x87	pydct	2,58432286499999
87x87	scipy	0,0009299040000314562
87x87	pydct	2,691525642999977
87x87	scipy	0,0007180270000617384
87x87	pydct	2,5834607790000064
87x87	scipy	0,0007650440001043535
87x87	pydct	2,605143296000051
87x87	scipy	0,0007081020000896388
87x87	pydct	2,5733607429999665
87x87	scipy	0,0008124069998984851
87x87	pydct	2,60074026999996
87x87	scipy	0,0006657789999735542
87x87	pydct	2,627364815999954
87x87	scipy	0,0007599520000667326
87x87	pydct	2,614116369000044
87x87	scipy	0,000913724999918486
87x87	pydct	2,582736109999928
88x88	scipy	0,0005883329999960552
88x88	pydct	2,6902882439999303
88x88	scipy	0,0005905750000465559
88x88	pydct	2,7740248049999536
88x88	scipy	0,0006432960000211096
88x88	pydct	2,753211272000044
88x88	scipy	0,0005544349999127007
88x88	pydct	2,761358968999957
88x88	scipy	0,00047453299998778675
88x88	pydct	2,690564604999963
88x88	scipy	0,0005739160000075572
88x88	pydct	2,6945243339999934
88x88	scipy	0,0006922869999925751
88x88	pydct	2,687800577999951
88x88	scipy	0,0005225669999617821
88x88	pydct	2,6457697050000206
88x88	scipy	0,0006275970000615416
88x88	pydct	2,7725740240000505
88x88	scipy	0,0006149829999912981
88x88	pydct	2,6777267910000546
89x89	scipy	0,0025418590000754193
89x89	pydct	2,765904194000086
89x89	scipy	0,0027248559999861754
89x89	pydct	2,816648590999989
89x89	scipy	0,0020717469999453897
89x89	pydct	2,8552766419999216
89x89	scipy	0,002168979999964904
89x89	pydct	2,819718332999969
89x89	scipy	0,0020504750000327476
89x89	pydct	2,9208271369999466
89x89	scipy	0,0021204749999697015
89x89	pydct	2,845353020999937
89x89	scipy	0,0023865719999776047
89x89	pydct	2,8348011069999757
89x89	scipy	0,00237547300002916
89x89	pydct	2,7878341189999674
89x89	scipy	0,00238532799994573
89x89	pydct	2,8733575920000476
89x89	scipy	0,00222951400007787
89x89	pydct	2,8324130370000375
90x90	scipy	0,0005570099999658851
90x90	pydct	2,890713691999963
90x90	scipy	0,00048780399993120227
90x90	pydct	2,8584319620000542
90x90	scipy	0,0005200159999958487
90x90	pydct	2,902901543999974
90x90	scipy	0,00043102200004341285
90x90	pydct	2,9495743100000027
90x90	scipy	0,00043418200004907703
90x90	pydct	2,867673042999968
90x90	scipy	0,0004831160000549062
90x90	pydct	2,8621091250000745
90x90	scipy	0,00047417600001153914
90x90	pydct	2,9312179560000686
90x90	scipy	0,0004019190000690287
90x90	pydct	2,9174319649999916
90x90	scipy	0,0004251209999210914
90x90	pydct	2,8950945249999904
90x90	scipy	0,0004452939999737282
90x90	pydct	2,953573944000027
91x91	scipy	0,0006218529999841849
91x91	pydct	2,991486893000001
91x91	scipy	0,0007153939999398062
91x91	pydct	3,00240045999999
91x91	scipy	0,000645031999965795
91x91	pydct	3,014985496999998
91x91	scipy	0,0008642330000157017
91x91	pydct	2,967668252000067
91x91	scipy	0,0006771460000436491
91x91	pydct	3,0822979829999895
91x91	scipy	0,0006786599999486498
91x91	pydct	3,0767526329999555
91x91	scipy	0,0006650220000210538
91x91	pydct	3,027632904000029
91x91	scipy	0,0006238219999659123
91x91	pydct	3,033916172999966
91x91	scipy	0,0006279489999769794
91x91	pydct	3,052932493999947
91x91	scipy	0,0006893439999657858
91x91	pydct	2,991797727000062
92x92	scipy	0,0006110750000516418
92x92	pydct	3,073783537000054
92x92	scipy	0,0008253679999370434
92x92	pydct	3,063094686999989
92x92	scipy	0,001100557999961893
92x92	pydct	3,113526442999955
92x92	scipy	0,0006875640000316707
92x92	pydct	3,158776697999997
92x92	scipy	0,0006520319999481217
92x92	pydct	3,1350633340000513
92x92	scipy	0,0006222960000741296
92x92	pydct	3,1135903749999443
92x92	scipy	0,0007101219999867681
92x92	pydct	3,094249360000049
92x92	scipy	0,0007096220000448739
92x92	pydct	3,060478902
92x92	scipy	0,00084682800002156
92x92	pydct	3,118950476000009
92x92	scipy	0,0006184449999864228
92x92	pydct	3,1221667930000194
93x93	scipy	0,0007399720000194066
93x93	pydct	3,181548502000055
93x93	scipy	0,0009220860000596076
93x93	pydct	3,2083415360000345
93x93	scipy	0,0008380130000205099
93x93	pydct	3,2232158779999054
93x93	scipy	0,0009282350000603401
93x93	pydct	3,199899617999904
93x93	scipy	0,0008301929999561253
93x93	pydct	3,3777176169999166
93x93	scipy	0,0007858300000407326
93x93	pydct	3,193411398999956
93x93	scipy	0,0009471920000123646
93x93	pydct	3,205240086999993
93x93	scipy	0,0007955449999599296
93x93	pydct	3,1731524289999697
93x93	scipy	0,0009300630000552701
93x93	pydct	3,223884061000035
93x93	scipy	0,0008638780000183033
93x93	pydct	3,275791922999929
94x94	scipy	0,0011045709999280007
94x94	pydct	3,33305451800004
94x94	scipy	0,0012573169999541278
94x94	pydct	3,369660956000075
94x94	scipy	0,00120938500003831
94x94	pydct	3,4190607890000138
94x94	scipy	0,001255069999956504
94x94	pydct	3,349983429999952
94x94	scipy	0,0011099580000291098
94x94	pydct	3,3463259469999684
94x94	scipy	0,0011506559999361343
94x94	pydct	3,331309868999938
94x94	scipy	0,002493669000045884
94x94	pydct	3,335221754000031
94x94	scipy	0,0011495880000893521
94x94	pydct	3,3699132369999916
94x94	scipy	0,0011978850000105012
94x94	pydct	3,371429019000061
94x94	scipy	0,0011124140000902116
94x94	pydct	3,4118660440000212
95x95	scipy	0,0006593720000864778
95x95	pydct	3,487533548999977
95x95	scipy	0,0006494010000324124
95x95	pydct	3,500465383000005
95x95	scipy	0,0006658040000502297
95x95	pydct	3,533248854999897
95x95	scipy	0,0006392160000814329
95x95	pydct	3,4900552509999443
95x95	scipy	0,0005901859999539738
95x95	pydct	3,484705804999976
95x95	scipy	0,0006280769999875702
95x95	pydct	3,5330798090000144
95x95	scipy	0,0006359929999462111
95x95	pydct	3,51094875900003
95x95	scipy	0,0006611339999835764
95x95	pydct	3,49233208499993
95x95	scipy	0,000763547000019571
95x95	pydct	3,514405842999963
95x95	scipy	0,0007607769999822267
95x95	pydct	3,5205450949999886
96x96	scipy	0,0005428719999827081
96x96	pydct	3,606617349999965
96x96	scipy	0,0004990499999166786
96x96	pydct	3,620633847000022
96x96	scipy	0,0004863259999865477
96x96	pydct	3,644555179000008
96x96	scipy	0,0005374809999239005
96x96	pydct	3,584154278000028
96x96	scipy	0,0004700409999713884
96x96	pydct	3,592756257000019
96x96	scipy	0,0005630189999692448
96x96	pydct	3,5489694369999825
96x96	scipy	0,0006111760000067079
96x96	pydct	3,5803279790000033
96x96	scipy	0,0005661019999934069
96x96	pydct	3,5393395139999484
96x96	scipy	0,0005205279999245249
96x96	pydct	3,5455816529999993
96x96	scipy	0,00042881000001671055
96x96	pydct	3,6316140720000476
97x97	scipy	0,002489368000055947
97x97	pydct	3,6967668429999776
97x97	scipy	0,002717292999932397
97x97	pydct	3,6595877130000645
97x97	scipy	0,0027855729999828327
97x97	pydct	3,707553714000028
97x97	scipy	0,0025204429999803324
97x97	pydct	3,6951289920000363
97x97	scipy	0,002449629000011555
97x97	pydct	3,687172081999961
97x97	scipy	0,0033269470000050205
97x97	pydct	3,774821676999977
97x97	scipy	0,0026467969998975605
97x97	pydct	3,7410103380000237
97x97	scipy	0,002463173000023744
97x97	pydct	3,714237754999999
97x97	scipy	0,0026182650000237118
97x97	pydct	3,741580358999954
97x97	scipy	0,0024585700000443467
97x97	pydct	3,7004199630000585
98x98	scipy	0,0007233630000200719
98x98	pydct	3,8980860800000983
98x98	scipy	0,0007202950000646524
98x98	pydct	3,8819320329999982
98x98	scipy	0,0006994350000013583
98x98	pydct	3,848462968999911
98x98	scipy	0,0007433560000436046
98x98	pydct	3,8462551979999944
98x98	scipy	0,000644072000000051
98x98	pydct	3,7844299099999716
98x98	scipy	0,0007352939999236696
98x98	pydct	3,887667453000063
98x98	scipy	0,0006679110000504807
98x98	pydct	3,814566928999966
98x98	scipy	0,0006297280000353567
98x98	pydct	3,805486232000021
98x98	scipy	0,0006234269999367825
98x98	pydct	3,836745501999985
98x98	scipy	0,0006371109999463442
98x98	pydct	3,807228777999967
99x99	scipy	0,0006085979999852498
99x99	pydct	3,9240242560000524
99x99	scipy	0,0005890370000543044
99x99	pydct	3,924177953000026
99x99	scipy	0,0005577489999950558
99x99	pydct	3,968795247999992
99x99	scipy	0,0006430140000475149
99x99	pydct	3,9087103980000393
99x99	scipy	0,0005554290000873152
99x99	pydct	3,9123445310000307
99x99	scipy	0,0005781899999419693
99x99	pydct	3,925724346000038
99x99	scipy	0,0005954540000630004
99x99	pydct	3,961105036000049
99x99	scipy	0,000637739000012516
99x99	pydct	3,918131889000051
99x99	scipy	0,0006751230000645592
99x99	pydct	3,943699580000043
99x99	scipy	0,0005523539999785498
99x99	pydct	3,8905057169999964
